date,sector,price,s5_key,s5v_key,macro_cell,trend_triad,pivot_type,stereotype,days_to_pivot
2021-11-16,XLE,24.696870803833008,>|>>|<|-,<<|<<|<|-,P_HOT × V_COLD,DN|DN|DN,Zag,HL,3
2021-11-22,XLE,23.643049240112305,~|<|<<|+,<|<|~|-,P_NEUTRAL × V_NEUTRAL,DN|UP|UP,Zig,LH,2
2021-11-19,XLE,23.23086929321289,~|<|<<|-,~|~|>>|+,P_NEUTRAL × V_HOT,DN|UP|UP,Zig,LH,3
2021-11-29,XLE,23.75353240966797,~|<|<<|-,<|~|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,Zag,LL,2
2021-11-26,XLE,23.6175537109375,~|~|<|-,~|~|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,Zag,LL,3
2021-12-03,XLE,23.430585861206055,~|<<|<<|-,<|<|<|-,P_COLD × V_NEUTRAL,DN|UP|UP,Zig,LH,2
2021-12-02,XLE,23.6175537109375,~|<<|<<|+,~|~|>|-,P_COLD × V_NEUTRAL,DN|UP|UP,Zig,LH,3
2021-12-16,XLE,23.58355712890625,~|<<|<|+,<|<|<|-,P_COLD × V_NEUTRAL,DN|DN|DN,Zag,LL,2
2021-12-15,XLE,23.434833526611328,~|<<|<<|-,<|<|<|-,P_COLD × V_NEUTRAL,DN|DN|DN,Zag,LL,3
2022-03-04,XLE,32.38133239746094,>>|>>|>|+,>|>>|>|+,P_HOT × V_HOT,UP|UP|UP,Zig,HH,2
2022-03-03,XLE,31.473115921020508,>>|>>|>|-,~|~|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,3
2022-03-14,XLE,32.08864212036133,>>|>>|~|-,>>|>|~|+,P_HOT × V_HOT,DN|DN|DN,Zag,HL,2
2022-03-11,XLE,33.07862091064453,>>|>>|>>|-,<|~|<|-,P_HOT × V_NEUTRAL,DN|DN|DN,Zag,HL,3
2022-04-13,XLE,34.58570861816406,>>|>>|>>|+,<<|<<|<<|-,P_HOT × V_COLD,UP|UP|UP,Zig,HH,2
2022-04-12,XLE,34.07728958129883,>>|>>|>|-,<<|<<|<<|-,P_HOT × V_COLD,UP|UP|UP,Zig,HH,3
2022-04-21,XLE,33.94257354736328,>>|>>|~|-,<|<|>|+,P_HOT × V_NEUTRAL,DN|DN|DN,Zag,HL,2
2022-04-20,XLE,35.05501174926758,>>|>>|>>|+,<<|<<|<|-,P_HOT × V_COLD,DN|DN|DN,Zag,HL,3
2022-05-04,XLE,35.52433395385742,>>|>>|>|+,~|<|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,2
2022-05-03,XLE,34.107704162597656,>>|>|~|+,<|<|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,3
2022-05-05,XLE,34.989830017089844,>>|>|~|-,~|~|>|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zag,HL,2
2022-05-04,XLE,35.52433395385742,>>|>>|>|+,~|<|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zag,HL,3
2022-06-06,XLE,38.852970123291016,>>|>>|>>|-,<<|<<|<<|-,P_HOT × V_COLD,UP|UP|UP,Zig,HH,2
2022-06-03,XLE,38.896427154541016,>>|>>|>>|-,<<|<<|<<|-,P_HOT × V_COLD,UP|UP|UP,Zig,HH,3
2022-06-15,XLE,35.798095703125,>>|<|<<|-,~|>|>|+,P_NEUTRAL × V_HOT,DN|DN|DN,Zag,LL,2
2022-06-14,XLE,36.60634994506836,>>|~|<|+,~|>|>|-,P_NEUTRAL × V_HOT,DN|DN|DN,Zag,LL,3
2022-06-16,XLE,33.78178787231445,>|<<|<<|-,>|>>|>>|+,P_COLD × V_HOT,DN|DN|DN,Zig,LH,2
2022-06-15,XLE,35.798095703125,>>|<|<<|-,~|>|>|+,P_NEUTRAL × V_HOT,DN|DN|DN,Zig,LH,3
2022-06-21,XLE,33.589378356933594,>|<<|<<|-,>|>|>|-,P_COLD × V_HOT,DN|DN|DN,Zag,LL,2
2022-06-17,XLE,31.934959411621094,>|<<|<<|-,>>|>>|>>|+,P_COLD × V_HOT,DN|UP|UP,Zag,LL,3
2022-06-24,XLE,31.458189010620117,~|<<|<<|-,>|>>|>|-,P_COLD × V_HOT,DN|UP|UP,Zig,LH,2
2022-06-23,XLE,31.049531936645508,~|<<|<<|-,>>|>>|>|+,P_COLD × V_HOT,DN|UP|UP,Zig,LH,3
2022-07-12,XLE,30.276145935058594,<|<<|<<|-,<<|<<|<<|+,P_COLD × V_COLD,DN|DN|DN,Zag,LL,2
2022-07-11,XLE,30.87814712524414,<|<<|<<|+,<<|<<|<<|-,P_COLD × V_COLD,DN|DN|DN,Zag,LL,3
2022-07-27,XLE,32.84237289428711,~|<|>>|+,<<|<<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,Zig,HH,2
2022-07-26,XLE,32.117313385009766,~|<<|>|-,<<|<<|<<|+,P_COLD × V_COLD,UP|UP|UP,Zig,HH,3
2022-08-02,XLE,33.66847610473633,~|<|>>|-,<|<|<|+,P_NEUTRAL × V_COLD,DN|DN|DN,Zag,HL,2
2022-08-01,XLE,33.74757766723633,~|<|>>|-,<<|<<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,Zag,HL,3
2022-08-25,XLE,36.83230972290039,>>|>>|>>|-,<<|<<|<|-,P_HOT × V_COLD,UP|UP|UP,Zig,HH,2
2022-08-24,XLE,36.55108642578125,>>|>>|>>|-,<<|<|~|-,P_HOT × V_COLD,UP|UP|UP,Zig,HH,3
2022-09-02,XLE,35.136138916015625,>|>>|~|+,<<|<<|<|-,P_HOT × V_COLD,DN|DN|DN,Zag,HL,2
2022-09-01,XLE,34.50337219238281,~|>>|<|-,<<|<|~|-,P_HOT × V_COLD,DN|DN|DN,Zag,HL,3
2022-09-12,XLE,36.06771469116211,>|>>|>|+,<<|<|<|+,P_HOT × V_NEUTRAL,DN|UP|DN,Zig,LH,2
2022-09-09,XLE,35.41737365722656,>|>>|~|+,<<|<<|<<|-,P_HOT × V_COLD,DN|UP|UP,Zig,LH,3
2022-09-22,XLE,33.62688446044922,~|<|<<|-,<<|<<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,Zag,LL,2
2022-09-21,XLE,33.746822357177734,~|~|<<|-,<<|<|<|+,P_NEUTRAL × V_COLD,DN|DN|DN,Zag,LL,3
2022-11-11,XLE,41.3695068359375,>>|>>|>>|+,<|<|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,2
2022-11-10,XLE,40.20123291015625,>>|>>|>|+,<<|<|<|-,P_HOT × V_COLD,UP|UP|UP,Zig,HH,3
2022-12-07,XLE,37.811370849609375,>|<|<<|-,<<|<|~|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,Zag,HL,2
2022-12-06,XLE,37.900211334228516,>|~|<<|-,<<|<|~|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,Zag,HL,3
2023-01-24,XLE,40.503082275390625,~|~|>|-,<<|<<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,Zig,LH,2
2023-01-23,XLE,40.66015625,>|>|>>|+,<<|<|~|-,P_HOT × V_COLD,UP|UP|UP,Zig,LH,3
2023-02-02,XLE,38.66305160522461,~|<|<|-,<|>|>>|-,P_NEUTRAL × V_HOT,DN|DN|DN,Zag,HL,2
2023-02-01,XLE,39.56511688232422,~|<|<|-,<|>|>>|+,P_NEUTRAL × V_HOT,DN|DN|DN,Zag,HL,3
2023-02-08,XLE,39.29584503173828,~|<|<|-,<<|<|~|+,P_NEUTRAL × V_NEUTRAL,DN|UP|UP,Zig,LH,2
2023-02-07,XLE,39.650386810302734,~|~|<|+,<<|<|~|+,P_NEUTRAL × V_NEUTRAL,DN|UP|UP,Zig,LH,3
2023-03-15,XLE,34.71821594238281,<<|<<|<<|-,>>|>>|>>|+,P_COLD × V_HOT,DN|DN|DN,Zag,LL,2
2023-03-14,XLE,36.688392639160156,<|<<|<<|+,<|>|~|-,P_COLD × V_HOT,DN|DN|DN,Zag,LL,3
2023-04-12,XLE,39.23888397216797,~|>|>>|-,<<|<<|<<|-,P_HOT × V_COLD,UP|UP|UP,Zig,LH,2
2023-04-11,XLE,39.211673736572266,~|>|>>|-,<<|<<|<<|+,P_HOT × V_COLD,UP|UP|UP,Zig,LH,3
2023-05-26,XLE,35.71993637084961,<<|<<|<|+,<<|<|<|-,P_COLD × V_COLD,DN|DN|DN,Zag,HL,2
2023-05-25,XLE,35.86051559448242,<<|<<|<|-,<|<|<|+,P_COLD × V_COLD,DN|DN|DN,Zag,HL,3
2023-09-12,XLE,42.53514862060547,>>|>>|>>|+,<|~|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,2
2023-09-11,XLE,41.55617141723633,>|>>|~|-,<<|<|>|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,3
2023-10-03,XLE,40.79828643798828,>|<|<<|-,<<|~|<|-,P_COLD × V_NEUTRAL,DN|DN|DN,Zag,HL,2
2023-10-02,XLE,40.8259391784668,>|<|<<|-,<<|~|~|-,P_COLD × V_NEUTRAL,DN|DN|DN,Zag,HL,3
2023-10-16,XLE,41.56328201293945,>>|>|>|+,<<|<<|<<|-,P_HOT × V_COLD,UP|UP|UP,Zig,LH,2
2023-10-13,XLE,41.286773681640625,>>|~|~|+,<|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,LH,3
2023-12-08,XLE,37.894989013671875,<|<|<|+,<|<|<|-,P_COLD × V_NEUTRAL,DN|DN|DN,Zag,LL,2
2023-12-07,XLE,37.489444732666016,<|<<|<<|-,~|>>|>>|-,P_COLD × V_HOT,DN|DN|DN,Zag,LL,3
2023-12-29,XLE,39.00804901123047,~|<|>|-,<<|<<|<<|+,P_NEUTRAL × V_COLD,DN|UP|UP,Zig,LH,2
2023-12-28,XLE,39.09645462036133,~|<|>|-,<<|<<|<<|-,P_NEUTRAL × V_COLD,DN|UP|UP,Zig,LH,3
2024-01-16,XLE,37.5517578125,<|<|<<|-,~|~|~|+,P_COLD × V_NEUTRAL,DN|DN|DN,Zag,LL,2
2024-01-12,XLE,38.46834182739258,<|<|<|+,<|<|<|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,Zag,LL,3
2024-04-03,XLE,45.542598724365234,>|>>|>>|-,<|<|~|+,P_HOT × V_COLD,UP|UP|UP,Zig,HH,2
2024-04-02,XLE,45.23303985595703,>|>>|>>|-,<|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,3
2024-06-12,XLE,41.98736572265625,~|<|<|-,<|~|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,Zag,HL,2
2024-06-11,XLE,42.442317962646484,~|<|<|-,<<|<<|<<|-,P_NEUTRAL × V_COLD,DN|DN|DN,Zag,HL,3
2024-07-16,XLE,43.638916015625,~|~|>|-,<<|<|<|-,P_NEUTRAL × V_COLD,DN|UP|UP,Zig,LH,2
2024-07-15,XLE,43.445068359375,~|~|>|+,<|<|~|+,P_NEUTRAL × V_NEUTRAL,DN|UP|UP,Zig,LH,3
2024-08-01,XLE,42.9013557434082,~|~|~|-,~|~|~|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,Zag,LL,2
2024-07-31,XLE,44.06916046142578,~|>|~|+,<|<|~|+,P_HOT × V_NEUTRAL,DN|DN|DN,Zag,LL,3
2024-08-28,XLE,42.442745208740234,<|<|~|-,<<|<<|<<|+,P_NEUTRAL × V_COLD,DN|UP|UP,Zig,LH,2
2024-08-27,XLE,42.71696472167969,<|<|>|-,<<|<<|<<|-,P_NEUTRAL × V_COLD,DN|UP|UP,Zig,LH,3
2024-09-09,XLE,40.958168029785156,<|<<|<<|-,~|~|>|+,P_COLD × V_HOT,DN|DN|DN,Zag,LL,2
2024-09-06,XLE,40.6650390625,<|<<|<<|-,<|~|>|+,P_COLD × V_NEUTRAL,DN|DN|DN,Zag,LL,3
2024-10-03,XLE,44.00883483886719,~|>|>>|-,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,2
2024-10-02,XLE,43.24611282348633,<|~|>>|+,~|~|<|-,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,Zig,HH,3
2024-10-25,XLE,42.79324722290039,<|~|<|-,<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|DN|DN,Zag,HL,2
2024-10-24,XLE,42.80755615234375,<|~|<|+,<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|DN|DN,Zag,HL,3
2024-11-20,XLE,45.9251594543457,~|>|>>|+,<<|<|<|-,P_HOT × V_COLD,UP|UP|UP,Zig,HH,2
2024-11-19,XLE,45.467529296875,~|>|>|-,<|<|<|-,P_HOT × V_COLD,UP|UP|UP,Zig,HH,3
2024-12-17,XLE,41.28688430786133,<|<<|<<|-,>|>|>|+,P_COLD × V_HOT,DN|DN|DN,Zag,LL,2
2024-12-16,XLE,41.596736907958984,<|<|<<|-,~|~|~|+,P_COLD × V_HOT,DN|DN|DN,Zag,LL,3
2025-01-15,XLE,44.498207092285156,<|>|>>|-,~|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,LH,2
2025-01-14,XLE,43.84926986694336,<|>|>>|-,<|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,LH,3
2025-01-29,XLE,43.11860275268555,<|~|<|-,<<|<|<<|-,P_NEUTRAL × V_COLD,DN|DN|DN,Zag,HL,2
2025-01-28,XLE,43.0224609375,<|~|<|-,<|<|~|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,Zag,HL,3
2025-02-18,XLE,43.88772201538086,<|~|>|+,~|<|~|+,P_HOT × V_NEUTRAL,DN|UP|UP,Zig,LH,2
2025-02-14,XLE,43.29646301269531,<|~|~|+,<|<|<|-,P_NEUTRAL × V_COLD,DN|UP|UP,Zig,LH,3
2025-03-03,XLE,42.21489715576172,<|<<|<<|-,>>|>|>|-,P_COLD × V_HOT,DN|DN|DN,Zag,LL,2
2025-02-28,XLE,43.74351119995117,<|~|~|+,>>|>>|>>|+,P_NEUTRAL × V_HOT,DN|DN|DN,Zag,LL,3
2025-03-31,XLE,45.271575927734375,~|~|>>|+,<|<|<|+,P_NEUTRAL × V_COLD,UP|UP|UP,Zig,HH,2
2025-03-28,XLE,44.777442932128906,<|~|>|-,<<|<<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,Zig,HH,3
2025-04-04,XLE,38.15504455566406,<<|<<|<<|-,>>|>>|>>|+,P_COLD × V_HOT,DN|DN|DN,Zag,LL,2
2025-04-03,XLE,42.02093505859375,<|<|<<|-,>>|>>|>>|+,P_COLD × V_HOT,DN|DN|DN,Zag,LL,3
2025-04-07,XLE,37.907981872558594,<<|<<|<<|-,>>|>>|>>|-,P_COLD × V_HOT,DN|DN|DN,Zig,LH,2
2025-04-04,XLE,38.15504455566406,<<|<<|<<|-,>>|>>|>>|+,P_COLD × V_HOT,DN|DN|DN,Zig,LH,3
2025-04-08,XLE,37.0311279296875,<<|<<|<<|-,>>|>>|>>|-,P_COLD × V_HOT,UP|UP|UP,Zag,HL,2
2025-04-07,XLE,37.907981872558594,<<|<<|<<|-,>>|>>|>>|-,P_COLD × V_HOT,DN|DN|DN,Zag,HL,3
2025-07-09,XLE,43.00743865966797,<|~|~|-,<<|<|<<|-,P_HOT × V_COLD,UP|UP|UP,Zig,HH,2
2025-07-08,XLE,43.22721481323242,<|>|~|+,~|>|~|+,P_HOT × V_HOT,UP|UP|UP,Zig,HH,3
2025-08-07,XLE,41.21506118774414,<|<|<|-,<|<|<|-,P_COLD × V_NEUTRAL,UP|DN|DN,Zag,HL,2
2025-08-06,XLE,41.37622833251953,<|<<|<|-,<|<|~|+,P_COLD × V_NEUTRAL,UP|DN|DN,Zag,HL,3
2025-09-24,XLE,44.497474670410156,~|>|>|+,<|<|~|-,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,2
2025-09-23,XLE,43.926109313964844,<|>|~|+,~|>|>|+,P_HOT × V_HOT,UP|UP|UP,Zig,HH,3
2025-10-08,XLE,43.82267761230469,~|~|~|-,<<|<|<|+,P_HOT × V_NEUTRAL,UP|DN|DN,Zag,HL,2
2025-10-07,XLE,44.078800201416016,~|>|~|+,<<|<|<<|-,P_HOT × V_COLD,UP|DN|DN,Zag,HL,3
2025-12-08,XLE,44.743751525878906,~|>|~|-,<|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,2
2025-12-05,XLE,45.23630905151367,~|>|>|-,<<|<|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,3
2025-12-12,XLE,44.83241271972656,~|~|~|-,<<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|DN|DN,Zag,HL,2
2025-12-11,XLE,45.27571487426758,~|~|~|-,<<|<|~|-,P_NEUTRAL × V_NEUTRAL,UP|DN|DN,Zag,HL,3
2026-03-25,XLE,60.56999969482422,>>|>>|>>|-,<|<<|<<|-,P_HOT × V_COLD,UP|UP|UP,Zig,HH,2
2026-03-24,XLE,60.84000015258789,>>|>>|>>|+,~|<|<|-,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,3
2026-04-15,XLE,55.7599983215332,>>|<|<<|-,<<|<<|<<|-,P_NEUTRAL × V_COLD,DN|DN|DN,Zag,HL,2
2026-04-14,XLE,55.95000076293945,>>|~|<<|-,<|<<|<<|+,P_NEUTRAL × V_COLD,DN|DN|DN,Zag,HL,3
2026-04-28,XLE,57.709999084472656,>>|~|~|+,<<|<<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,Zig,LH,2
2026-04-27,XLE,56.77000045776367,>>|~|<|-,<|<|<|+,P_NEUTRAL × V_COLD,UP|UP|UP,Zig,LH,3
2026-05-06,XLE,57.0,>>|<|<|-,~|~|>|+,P_NEUTRAL × V_NEUTRAL,UP|DN|DN,Zag,HL,2
2026-05-05,XLE,59.45000076293945,>>|~|>>|-,<<|<<|<|+,P_HOT × V_COLD,UP|DN|DN,Zag,HL,3
2026-05-15,XLE,59.439998626708984,>>|~|>|+,<|<|~|+,P_HOT × V_COLD,UP|UP|UP,Zig,HH,2
2026-05-14,XLE,57.95500183105469,>>|~|~|-,<<|<<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,Zig,HH,3
2026-06-29,XLE,53.58000183105469,~|<|<|+,<|~|>|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,Zag,LL,2
2026-06-26,XLE,53.84000015258789,>|<|<|-,>>|>>|>>|+,P_COLD × V_HOT,DN|DN|DN,Zag,LL,3
1999-09-07,XLE,7.25356912612915,>|~|<|+,<<|<|<|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,Zig,HH,2
1999-09-03,XLE,7.122389793395996,>|<|<|+,<<|<<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,Zig,HH,3
1999-11-03,XLE,6.6043291091918945,<|<<|<|-,<|~|~|-,P_COLD × V_NEUTRAL,DN|DN|DN,Zag,HL,2
1999-11-02,XLE,6.63920783996582,<|<<|<|-,<|~|~|+,P_COLD × V_NEUTRAL,DN|DN|DN,Zag,HL,3
1999-11-15,XLE,6.953150272369385,~|~|~|+,<<|<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,Zig,LH,2
1999-11-12,XLE,6.9143877029418945,~|~|~|-,<<|<|<|-,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,Zig,LH,3
1999-12-31,XLE,6.740426063537598,<<|<|~|-,<<|<<|<<|-,P_COLD × V_COLD,DN|DN|DN,Zag,HL,2
1999-12-30,XLE,6.717103004455566,<<|<<|~|-,<<|<<|<<|-,P_COLD × V_COLD,DN|DN|DN,Zag,HL,3
2000-01-19,XLE,7.043630123138428,<|~|>>|-,<|~|~|-,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,Zig,HH,2
2000-01-18,XLE,7.066949367523193,<|~|>>|+,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,3
2000-02-23,XLE,6.367252826690674,<<|<|<|-,<<|<<|<<|-,P_NEUTRAL × V_COLD,DN|DN|DN,Zag,LL,2
2000-02-22,XLE,6.5382890701293945,<<|<|<|-,<|<|<|+,P_NEUTRAL × V_COLD,DN|DN|DN,Zag,LL,3
2000-05-11,XLE,7.8628716468811035,~|>|>|+,>|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,2
2000-05-10,XLE,7.624958038330078,~|>|>|-,<|<|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,3
2000-07-21,XLE,7.258167743682861,~|<|<|-,<|~|~|+,P_COLD × V_NEUTRAL,DN|DN|DN,Zag,HL,2
2000-07-20,XLE,7.399252891540527,~|<|<|-,<|<|<|+,P_NEUTRAL × V_COLD,DN|DN|DN,Zag,HL,3
2000-10-10,XLE,8.434934616088867,>|~|~|+,~|~|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,Zig,HH,2
2000-10-09,XLE,8.249942779541016,>|~|<|+,<<|<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,Zig,HH,3
2000-11-28,XLE,8.23813533782959,~|~|~|-,<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,Zag,HL,2
2000-11-27,XLE,8.246006965637207,~|~|~|-,<|<|<|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,Zag,HL,3
2000-12-26,XLE,8.424620628356934,~|~|>>|+,~|~|~|+,P_NEUTRAL × V_NEUTRAL,UP|UP|UP,Zig,LH,2
2000-12-22,XLE,8.085110664367676,~|~|~|-,<<|<<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,Zig,LH,3
2001-01-17,XLE,7.919301986694336,~|~|<|-,~|>|~|+,P_NEUTRAL × V_HOT,DN|DN|DN,Zag,HL,2
2001-01-16,XLE,7.958780288696289,~|~|~|+,~|~|~|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,Zag,HL,3
2001-03-06,XLE,8.383246421813965,~|~|~|-,<|<<|<|+,P_NEUTRAL × V_COLD,UP|UP|UP,Zig,HH,2
2001-03-05,XLE,8.340291976928711,~|~|>|+,<<|<<|<|-,P_NEUTRAL × V_COLD,UP|UP|UP,Zig,HH,3
2001-03-30,XLE,7.7801737785339355,<|<|<|+,~|>|>|+,P_COLD × V_HOT,DN|DN|DN,Zag,LL,2
2001-03-29,XLE,7.602777481079102,<|<|<<|-,~|~|~|+,P_COLD × V_NEUTRAL,DN|DN|DN,Zag,LL,3
2001-05-16,XLE,8.581001281738281,>|>>|>>|+,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,2
2001-05-15,XLE,8.510042190551758,>|>>|>|+,~|~|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,3
2001-09-24,XLE,6.25269889831543,<<|<<|<<|-,>|>|>|+,P_COLD × V_HOT,DN|DN|DN,Zag,LL,2
2001-09-21,XLE,6.421689510345459,<<|<<|<<|-,~|~|~|-,P_COLD × V_HOT,DN|DN|DN,Zag,LL,3
2001-10-08,XLE,6.977318286895752,<<|<|~|+,<<|<|<<|-,P_COLD × V_COLD,UP|UP|UP,Zig,LH,2
2001-10-05,XLE,6.964515209197998,<<|<|~|+,<|~|<|-,P_COLD × V_NEUTRAL,UP|UP|UP,Zig,LH,3
2001-11-13,XLE,7.0413289070129395,<|>>|>>|+,<|<|<|+,P_HOT × V_COLD,DN|DN|DN,Zag,HL,2
2001-11-12,XLE,6.9850029945373535,<<|>|>|-,<<|<<|<<|-,P_HOT × V_COLD,DN|DN|UP,Zag,HL,3
2001-12-26,XLE,6.887800693511963,<|~|>|+,<|<|<<|+,P_HOT × V_COLD,UP|UP|UP,Zig,LH,2
2001-12-24,XLE,6.769530773162842,<|~|~|+,<<|<<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,Zig,LH,3
2002-01-17,XLE,6.455864429473877,<<|<|<<|-,<<|<<|<<|-,P_NEUTRAL × V_COLD,DN|DN|DN,Zag,LL,2
2002-01-16,XLE,6.458437442779541,<<|<|<<|-,<|<|<|+,P_NEUTRAL × V_COLD,DN|DN|DN,Zag,LL,3
2002-03-28,XLE,7.4527587890625,>|>>|>>|-,<<|<<|<<|-,P_HOT × V_COLD,UP|UP|UP,Zig,HH,2
2002-03-27,XLE,7.494034767150879,>|>>|>>|+,<<|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,3
2002-07-19,XLE,5.553834915161133,<<|<<|<<|-,<|>|~|+,P_COLD × V_HOT,DN|DN|DN,Zag,LL,2
2002-07-18,XLE,5.917169094085693,<<|<<|<<|-,<|<|<|-,P_COLD × V_NEUTRAL,DN|DN|DN,Zag,LL,3
2002-07-29,XLE,5.847098350524902,<<|<<|<<|+,<|<|<<|-,P_COLD × V_NEUTRAL,UP|UP|UP,Zig,LH,2
2002-07-26,XLE,5.527882099151611,<<|<<|<<|-,<|~|<|-,P_COLD × V_NEUTRAL,UP|UP|UP,Zig,LH,3
2002-08-01,XLE,5.51231050491333,<<|<<|<<|-,~|~|<|+,P_COLD × V_NEUTRAL,DN|DN|DN,Zag,HL,2
2002-07-31,XLE,5.857478618621826,<<|<<|<|+,<|<|<|-,P_COLD × V_NEUTRAL,DN|DN|DN,Zag,HL,3
2002-08-13,XLE,5.751073360443115,<<|<<|>|-,<<|<<|<<|+,P_COLD × V_COLD,UP|UP|UP,Zig,HH,2
2002-08-12,XLE,5.83931303024292,<|<<|>|+,<<|<<|<<|-,P_COLD × V_COLD,UP|UP|UP,Zig,HH,3
2002-10-07,XLE,5.503190994262695,<|<|<|-,<|~|~|+,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,Zag,HL,2
2002-10-04,XLE,5.573646545410156,<|~|<|-,~|~|~|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,Zag,HL,3
2002-10-17,XLE,5.910257339477539,<|~|>|+,<|~|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,LH,2
2002-10-16,XLE,5.7876152992248535,<|~|~|-,<<|<|<<|-,P_NEUTRAL × V_COLD,UP|UP|UP,Zig,LH,3
2002-11-11,XLE,5.631049633026123,<<|~|~|-,<<|<|<|-,P_NEUTRAL × V_COLD,DN|DN|DN,Zag,HL,2
2002-11-08,XLE,5.701503753662109,<<|~|~|-,<|<|<|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,Zag,HL,3
2002-12-12,XLE,5.983319282531738,<|>>|>|-,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,2
2002-12-11,XLE,5.931130409240723,<|>|>|-,<|<|<|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,3
2003-01-23,XLE,5.691578388214111,<|<|<|+,~|~|~|-,P_NEUTRAL × V_NEUTRAL,DN|DN|DN,Zag,LL,2
2003-01-22,XLE,5.675842761993408,<|<|<|-,~|>>|>>|+,P_NEUTRAL × V_HOT,DN|DN|DN,Zag,LL,3
2003-06-09,XLE,6.520407676696777,>>|>>|>>|-,<<|<<|<<|-,P_HOT × V_COLD,UP|UP|UP,Zig,HH,2
2003-06-06,XLE,6.530953407287598,>>|>>|>>|-,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,3
2003-08-01,XLE,6.130518436431885,~|<<|<|-,<<|<|<|-,P_COLD × V_COLD,DN|DN|DN,Zag,HL,2
2003-07-31,XLE,6.146413326263428,~|<<|<|+,<|<|~|+,P_COLD × V_NEUTRAL,DN|DN|DN,Zag,HL,3
2004-11-23,XLE,10.068916320800781,>>|>>|>>|-,~|~|~|+,P_HOT × V_NEUTRAL,UP|UP|UP,Zig,HH,2
